run	time	firm	entrant	price	output	mcosts	profits	rule	N	K	firms	theta	global	rule_pram
1	61	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	61	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	14	1	0.571	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	61	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	16	1	0.571	0.157	0.414	0.025	0.00	20	10	20	0.85	0.208	0.600
1	61	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	61	18	1	0.571	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	61	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	61	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	62	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	2	0	0.000	0.000	0.658	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	62	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	7	1	0.565	0.100	0.465	0.010	0.00	20	10	20	0.85	0.208	0.600
1	62	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	62	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	62	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	62	14	1	0.565	0.042	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	62	15	1	0.565	0.026	0.539	0.001	0.00	20	10	20	0.85	0.208	0.600
1	62	16	1	0.565	0.152	0.414	0.023	0.00	20	10	20	0.85	0.208	0.600
1	62	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	62	18	1	0.565	0.114	0.451	0.013	0.00	20	10	20	0.85	0.208	0.600
1	62	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	62	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	63	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	2	0	0.000	0.000	0.658	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	63	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	63	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	63	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	63	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	63	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	63	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	63	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	63	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	63	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	63	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	63	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	64	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	2	0	0.000	0.000	0.658	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	64	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	64	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	64	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	64	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	64	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	64	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	64	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	64	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	64	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	64	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	64	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	65	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	2	0	0.000	0.000	0.658	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	65	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	65	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	65	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	65	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	65	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	65	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	65	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	65	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	65	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	65	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	65	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	66	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	2	0	0.000	0.000	0.658	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	66	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	66	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	66	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	66	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	66	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	66	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	66	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	66	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	66	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	66	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	66	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	67	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	2	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	67	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	67	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	67	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	67	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	67	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	67	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	67	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	67	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	67	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	67	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	67	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	68	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	2	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	68	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	68	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	68	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	68	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	68	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	68	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	68	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	68	17	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	68	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	68	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	68	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	69	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	2	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	69	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	69	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	69	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	69	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	12	0	0.000	0.000	0.615	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	69	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	69	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	69	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	69	17	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	69	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	69	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	69	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	70	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	2	0	0.000	0.000	0.779	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	70	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	70	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	70	9	0	0.000	0.000	0.756	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	70	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	12	0	0.000	0.000	0.615	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	70	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	70	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	70	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	70	17	0	0.000	0.000	0.786	0.000	1.00	20	10	20	0.85	0.208	0.600
1	70	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	70	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	70	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	71	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	2	0	0.000	0.000	0.779	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	71	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	71	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	71	9	0	0.000	0.000	0.756	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	71	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	12	0	0.000	0.000	0.615	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	71	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	71	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	71	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	71	17	0	0.000	0.000	0.786	0.000	1.00	20	10	20	0.85	0.208	0.600
1	71	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	71	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	71	20	0	0.000	0.000	0.713	0.000	1.00	20	10	20	0.85	0.208	0.600
1	72	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	2	0	0.000	0.000	0.779	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	72	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	72	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	72	9	0	0.000	0.000	0.756	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	72	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	12	0	0.000	0.000	0.615	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	72	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	72	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	72	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	72	17	0	0.000	0.000	0.786	0.000	1.00	20	10	20	0.85	0.208	0.600
1	72	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	72	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	72	20	0	0.000	0.000	0.713	0.000	1.00	20	10	20	0.85	0.208	0.600
1	73	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	2	0	0.000	0.000	0.779	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	73	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	73	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	73	9	0	0.000	0.000	0.756	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	73	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	12	0	0.000	0.000	0.615	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	73	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	73	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	73	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	73	17	0	0.000	0.000	0.786	0.000	1.00	20	10	20	0.85	0.208	0.600
1	73	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	73	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	73	20	0	0.000	0.000	0.713	0.000	1.00	20	10	20	0.85	0.208	0.600
1	74	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	2	0	0.000	0.000	0.779	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	3	0	0.000	0.000	0.604	0.000	1.00	20	10	20	0.85	0.208	0.600
1	74	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	74	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	74	9	0	0.000	0.000	0.756	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	74	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	12	0	0.000	0.000	0.615	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	74	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	74	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	74	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	74	17	0	0.000	0.000	0.786	0.000	1.00	20	10	20	0.85	0.208	0.600
1	74	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	74	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	74	20	0	0.000	0.000	0.713	0.000	1.00	20	10	20	0.85	0.208	0.600
1	75	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	2	0	0.000	0.000	0.779	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	3	0	0.000	0.000	0.713	0.000	1.00	20	10	20	0.85	0.208	0.600
1	75	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	75	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	75	9	0	0.000	0.000	0.756	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	75	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	12	0	0.000	0.000	0.615	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	13	0	0.000	0.000	0.705	0.000	0.00	20	10	20	0.85	0.208	0.600
1	75	14	1	0.557	0.034	0.523	0.001	0.00	20	10	20	0.85	0.208	0.600
1	75	15	1	0.557	0.069	0.488	0.005	0.00	20	10	20	0.85	0.208	0.600
1	75	16	1	0.557	0.143	0.414	0.020	0.00	20	10	20	0.85	0.208	0.600
1	75	17	0	0.000	0.000	0.725	0.000	1.00	20	10	20	0.85	0.208	0.600
1	75	18	1	0.557	0.106	0.451	0.011	0.00	20	10	20	0.85	0.208	0.600
1	75	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	75	20	0	0.000	0.000	0.713	0.000	1.00	20	10	20	0.85	0.208	0.600
1	76	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	76	2	0	0.000	0.000	0.643	0.000	0.00	20	10	20	0.85	0.208	0.600
1	76	3	0	0.000	0.000	0.713	0.000	1.00	20	10	20	0.85	0.208	0.600
1	76	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	76	5	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	76	6	0	0.000	0.000	0.645	0.000	0.00	20	10	20	0.85	0.208	0.600
1	76	7	1	0.557	0.092	0.465	0.008	0.00	20	10	20	0.85	0.208	0.600
1	76	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	76	9	0	0.000	0.000	0.756	0.000	0.00	20	10	20	0.85	0.208	0.600
1	76	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	76	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
